dt,dt_iso,timezone,city_name,lat,lon,temp,dew_point,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,dt_iso,month,day,hour
1515351600,2018-01-07 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.51,51.06,57.18,61.14,1013,,,79,2018,1,7,19
1515355200,2018-01-07 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,60.75,53.15,59.59,61.29,1011,,,76,2018,1,7,20
1515358800,2018-01-07 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,60.75,53.85,59.59,62.94,1012,,,78,2018,1,7,21
1515362400,2018-01-07 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,60.33,54.82,59.59,62.94,1012,,,82,2018,1,7,22
1515366000,2018-01-07 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,60.33,55.81,59.59,61.29,1012,,,85,2018,1,7,23
1515369600,2018-01-08 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.51,55.51,57.18,61.14,1012,,,93,2018,1,8,0
1515373200,2018-01-08 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,58.98,56.66,57.54,59.59,1012,,,92,2018,1,8,1
1515376800,2018-01-08 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.63,56.5,57.18,59.59,1012,,,96,2018,1,8,2
1515380400,2018-01-08 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.51,55.51,57.18,59.34,1012,,,93,2018,1,8,3
1515384000,2018-01-08 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,56.98,55.27,55.99,57.54,1013,,,94,2018,1,8,4
1515387600,2018-01-08 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.09,53.11,53.94,55.38,1014,,,93,2018,1,8,5
1515391200,2018-01-08 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.73,51.17,53.47,54.27,1015,,,91,2018,1,8,6
1515394800,2018-01-08 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.2,50.05,52.39,53.94,1016,,,89,2018,1,8,7
1515398400,2018-01-08 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.33,47.91,50.31,51.78,1016,,,88,2018,1,8,8
1515402000,2018-01-08 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.98,45.77,46.99,48.54,1018,,,92,2018,1,8,9
1515405600,2018-01-08 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.49,43.14,44.83,46.81,1018,,,88,2018,1,8,10
1515409200,2018-01-08 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.71,40.78,44.29,45.27,1018,,,86,2018,1,8,11
1515412800,2018-01-08 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.2,39.38,43.14,44.58,1020,,,83,2018,1,8,12
1515416400,2018-01-08 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.85,37.44,42.78,43.39,1020,,,81,2018,1,8,13
1515420000,2018-01-08 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.75,37.65,41.59,43.29,1021,,,82,2018,1,8,14
1515423600,2018-01-08 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.22,37.49,43.39,45.27,1022,,,77,2018,1,8,15
1515427200,2018-01-08 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.86,37.83,45.19,49.23,1022,,,68,2018,1,8,16
1515430800,2018-01-08 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.22,37.83,48.79,53.94,1022,,,60,2018,1,8,17
1515434400,2018-01-08 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.62,39.22,52.39,54.27,1021,,,58,2018,1,8,18
1515438000,2018-01-08 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.63,38.79,55.38,57.54,1021,,,53,2018,1,8,19
1515441600,2018-01-08 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.76,38.43,55.38,59.34,1020,,,52,2018,1,8,20
1515445200,2018-01-08 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.51,39.04,57.18,61.14,1020,,,50,2018,1,8,21
1515448800,2018-01-08 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,58.98,38.8,58.87,61.29,1020,,,47,2018,1,8,22
1515452400,2018-01-08 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.51,39.04,57.18,59.34,1021,,,50,2018,1,8,23
1515456000,2018-01-09 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.87,38.55,53.58,55.99,1021,,,56,2018,1,9,0
1515459600,2018-01-09 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.28,38.89,52.93,53.94,1021,,,58,2018,1,9,1
1515463200,2018-01-09 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,50.11,39.22,49.87,52.39,1021,,,66,2018,1,9,2
1515466800,2018-01-09 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,49.86,39.74,48.54,49.98,1021,,,68,2018,1,9,3
1515470400,2018-01-09 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.09,39.29,45.19,46.74,1021,,,77,2018,1,9,4
1515474000,2018-01-09 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.74,38.97,44.58,49.23,1022,,,80,2018,1,9,5
1515477600,2018-01-09 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.46,37.36,41.95,43.57,1022,,,82,2018,1,9,6
1515481200,2018-01-09 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.6,37.51,41.95,45.91,1022,,,82,2018,1,9,7
1515484800,2018-01-09 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.88,36.63,39.18,45.37,1022,,,88,2018,1,9,8
1515488400,2018-01-09 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.46,37.06,41.31,43.57,1021,,,81,2018,1,9,9
1515492000,2018-01-09 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,41.09,36.93,40.87,43.39,1021,,,85,2018,1,9,10
1515495600,2018-01-09 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.63,36.95,39.18,41.95,1021,,,90,2018,1,9,11
1515499200,2018-01-09 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,41.9,38.32,41.31,41.95,1021,,,87,2018,1,9,12
1515502800,2018-01-09 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.31,39.6,37.35,42.78,1021,,,90,2018,1,9,13
1515506400,2018-01-09 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,40.98,40.46,40.87,43.14,1021,,,98,2018,1,9,14
1515510000,2018-01-09 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.33,42.33,41.59,43.14,1022,,,100,2018,1,9,15
1515513600,2018-01-09 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.33,42.33,41.59,43.29,1021,,,100,2018,1,9,16
1515517200,2018-01-09 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.87,42.35,42.78,44.94,1022,,,98,2018,1,9,17
1515520800,2018-01-09 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.33,42.44,43.93,45.27,1021,,,93,2018,1,9,18
1515524400,2018-01-09 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.63,42.67,46.38,50.34,1019,,,86,2018,1,9,19
1515528000,2018-01-09 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.76,42.19,46.38,52.29,1018,,,84,2018,1,9,20
1515531600,2018-01-09 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.65,42.44,48.18,54.27,1017,,,79,2018,1,9,21
1515535200,2018-01-09 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.52,42.31,48.18,52.29,1017,,,79,2018,1,9,22
1515538800,2018-01-09 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.51,42.3,48.18,49.23,1017,,,79,2018,1,9,23
1515542400,2018-01-10 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.63,42.06,46.38,48.54,1017,,,84,2018,1,10,0
1515546000,2018-01-10 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.22,42.28,45.91,46.99,1017,,,86,2018,1,10,1
1515549600,2018-01-10 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.22,42.28,45.91,47.25,1017,,,86,2018,1,10,2
1515553200,2018-01-10 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.09,42.44,45.19,47.25,1017,,,87,2018,1,10,3
1515556800,2018-01-10 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.09,42.75,45.19,47.25,1017,,,88,2018,1,10,4
1515560400,2018-01-10 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.09,42.75,45.19,47.25,1016,,,88,2018,1,10,5
1515564000,2018-01-10 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.09,42.75,45.19,47.25,1016,,,88,2018,1,10,6
1515567600,2018-01-10 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.09,43.9,45.19,47.25,1016,,,92,2018,1,10,7
1515571200,2018-01-10 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.11,43.92,45.19,47.25,1015,,,92,2018,1,10,8
1515574800,2018-01-10 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.6,44.11,46.09,47.25,1015,,,91,2018,1,10,9
1515578400,2018-01-10 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.11,44.2,45.19,47.25,1015,,,93,2018,1,10,10
1515582000,2018-01-10 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.11,44.2,45.19,47.25,1015,,,93,2018,1,10,11
1515585600,2018-01-10 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.51,44.31,45.19,48.54,1015,,,92,2018,1,10,12
1515589200,2018-01-10 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.63,44.44,46.38,48.54,1015,,,92,2018,1,10,13
1515592800,2018-01-10 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,46.63,44.44,46.38,48.54,1015,,,92,2018,1,10,14
1515596400,2018-01-10 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.98,44.91,46.99,49.23,1015,,,89,2018,1,10,15
1515600000,2018-01-10 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.51,44.82,48.18,50.34,1014,,,87,2018,1,10,16
1515603600,2018-01-10 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,49.98,45.66,49.87,52.29,1014,,,85,2018,1,10,17
1515607200,2018-01-10 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.75,44.78,50.59,53.94,1013,,,77,2018,1,10,18
1515610800,2018-01-10 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.75,44.78,50.59,53.94,1012,,,77,2018,1,10,19
1515614400,2018-01-10 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.22,45.86,52.39,55.74,1010,,,76,2018,1,10,20
1515618000,2018-01-10 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.51,46.63,54.19,58.23,1008,,,72,2018,1,10,21
1515621600,2018-01-10 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.4,48.09,55.99,59.34,1008,,,71,2018,1,10,22
1515625200,2018-01-10 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.4,46.54,55.99,61.14,1006,,,67,2018,1,10,23
1515628800,2018-01-11 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.63,47.84,55.38,57.54,1006,,,75,2018,1,11,0
1515632400,2018-01-11 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.74,48.38,53.58,56.25,1006,,,82,2018,1,11,1
1515636000,2018-01-11 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.74,49.96,53.58,54.27,1007,,,87,2018,1,11,2
1515639600,2018-01-11 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.09,51.3,53.94,55.38,1007,,,87,2018,1,11,3
1515643200,2018-01-11 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.6,51.8,55.09,55.99,1007,,,87,2018,1,11,4
1515646800,2018-01-11 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.11,51.93,54.19,55.74,1007,,,89,2018,1,11,5
1515650400,2018-01-11 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.2,51.71,54.91,58.23,1006,,,88,2018,1,11,6
1515654000,2018-01-11 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.72,53.13,55.38,59.34,1005,,,91,2018,1,11,7
1515657600,2018-01-11 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.07,53.56,56.89,59.34,1005,,,88,2018,1,11,8
1515661200,2018-01-11 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.07,53.87,56.89,58.23,1005,,,89,2018,1,11,9
1515664800,2018-01-11 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.24,53.26,54.91,57.54,1005,,,93,2018,1,11,10
1515668400,2018-01-11 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.22,52.03,54.91,56.35,1005,,,89,2018,1,11,11
1515672000,2018-01-11 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.22,52.93,54.91,56.25,1005,,,92,2018,1,11,12
1515675600,2018-01-11 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.22,52.93,54.91,55.99,1005,,,92,2018,1,11,13
1515679200,2018-01-11 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.51,55.2,57.18,57.79,1006,,,92,2018,1,11,14
1515682800,2018-01-11 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,58.98,54.81,58.87,59.59,1007,,,86,2018,1,11,15
1515686400,2018-01-11 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,58.98,53.17,58.87,61.29,1008,,,81,2018,1,11,16
1515690000,2018-01-11 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.49,39.61,53.37,55.81,1010,,,55,2018,1,11,17
1515693600,2018-01-11 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.46,37.63,50.95,54.27,1011,,,59,2018,1,11,18
1515697200,2018-01-11 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.51,34.84,46.74,48.79,1011,,,59,2018,1,11,19
1515700800,2018-01-11 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.84,30.18,42.78,43.39,1012,,,60,2018,1,11,20
1515704400,2018-01-11 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.51,28.44,39.18,41.34,1014,,,63,2018,1,11,21
1515708000,2018-01-11 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.04,25.52,38.89,39.54,1015,,,56,2018,1,11,22
1515711600,2018-01-11 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.09,25.02,36.19,38.25,1016,,,59,2018,1,11,23
1515715200,2018-01-12 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.62,24.13,34.39,37.74,1018,,,60,2018,1,12,0
1515718800,2018-01-12 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.62,21.92,34.39,37.74,1020,,,54,2018,1,12,1
1515722400,2018-01-12 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.62,19.02,34.39,36.27,1020,,,47,2018,1,12,2
1515726000,2018-01-12 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.87,18.45,33.78,35.94,1021,,,49,2018,1,12,3
1515729600,2018-01-12 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.33,17.56,32.59,34.29,1022,,,48,2018,1,12,4
1515733200,2018-01-12 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,31.87,17.19,30.79,32.34,1023,,,50,2018,1,12,5
1515736800,2018-01-12 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,30.47,15.46,29.89,31.23,1024,,,49,2018,1,12,6
1515740400,2018-01-12 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.6,14.11,28.09,30.54,1024,,,50,2018,1,12,7
1515744000,2018-01-12 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.06,14,26.29,28.74,1024,,,51,2018,1,12,8
1515747600,2018-01-12 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,26.22,13.8,25.39,27.27,1024,,,55,2018,1,12,9
1515751200,2018-01-12 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,26.2,13.78,25.21,26.94,1025,,,55,2018,1,12,10
1515754800,2018-01-12 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,24.85,13.57,24.78,26.94,1025,,,58,2018,1,12,11
1515758400,2018-01-12 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,24.75,13.12,23.59,25.29,1025,,,57,2018,1,12,12
1515762000,2018-01-12 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,24.33,12.36,23.59,25.29,1026,,,56,2018,1,12,13
1515765600,2018-01-12 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,24.33,12.36,23.59,25.29,1027,,,56,2018,1,12,14
1515769200,2018-01-12 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,26.1,12.92,23.59,27.27,1028,,,53,2018,1,12,15
1515772800,2018-01-12 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.09,13.64,27.19,30.54,1028,,,50,2018,1,12,16
1515776400,2018-01-12 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,30.4,14.54,28.99,32.34,1029,,,47,2018,1,12,17
1515780000,2018-01-12 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.75,15.17,32.59,36.27,1028,,,42,2018,1,12,18
1515783600,2018-01-12 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.09,15.85,36.19,39.54,1026,,,38,2018,1,12,19
1515787200,2018-01-12 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.4,16.59,37.99,41.34,1025,,,36,2018,1,12,20
1515790800,2018-01-12 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.21,15.76,39.79,43.29,1025,,,31,2018,1,12,21
1515794400,2018-01-12 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.75,16.2,41.59,45.27,1025,,,31,2018,1,12,22
1515798000,2018-01-12 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.33,16.52,41.59,44.94,1026,,,32,2018,1,12,23
1515801600,2018-01-13 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.51,16.68,37.74,39.79,1026,,,36,2018,1,13,0
1515805200,2018-01-13 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,38.97,16.81,37.74,39.18,1027,,,37,2018,1,13,1
1515808800,2018-01-13 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,38.97,15.67,35.94,39.18,1027,,,35,2018,1,13,2
1515812400,2018-01-13 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.62,15.73,35.37,37.99,1029,,,37,2018,1,13,3
1515816000,2018-01-13 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.64,14.68,34.39,36.27,1030,,,38,2018,1,13,4
1515819600,2018-01-13 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.19,14.31,33.49,35.58,1031,,,38,2018,1,13,5
1515823200,2018-01-13 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.73,14.18,32.41,34.14,1032,,,40,2018,1,13,6
1515826800,2018-01-13 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.22,13.24,30.54,33.78,1032,,,39,2018,1,13,7
1515830400,2018-01-13 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,31.84,13.12,30.43,31.98,1032,,,41,2018,1,13,8
1515834000,2018-01-13 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.63,16.09,28.38,30.54,1033,,,55,2018,1,13,9
1515837600,2018-01-13 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.11,14.45,27.19,30.54,1033,,,52,2018,1,13,10
1515841200,2018-01-13 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.09,15.57,27.19,29.25,1034,,,55,2018,1,13,11
1515844800,2018-01-13 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.09,15.57,26.94,28.38,1035,,,55,2018,1,13,12
1515848400,2018-01-13 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.22,15.31,27.91,28.99,1036,,,54,2018,1,13,13
1515852000,2018-01-13 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,28.63,14.54,28.38,30.54,1036,,,51,2018,1,13,14
1515855600,2018-01-13 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,31.86,15.03,30.79,34.14,1037,,,45,2018,1,13,15
1515859200,2018-01-13 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,33.75,14.18,32.59,36.27,1038,,,40,2018,1,13,16
1515862800,2018-01-13 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.17,14.23,36.91,39.54,1038,,,35,2018,1,13,17
1515866400,2018-01-13 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.4,12.88,37.99,41.34,1038,,,30,2018,1,13,18
1515870000,2018-01-13 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.21,14.41,39.79,43.29,1036,,,29,2018,1,13,19
1515873600,2018-01-13 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,42.84,14.18,42.78,45.27,1035,,,28,2018,1,13,20
1515877200,2018-01-13 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.73,14.14,44.58,47.25,1035,,,26,2018,1,13,21
1515880800,2018-01-13 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,45.99,14.32,43.39,48.54,1034,,,25,2018,1,13,22
1515884400,2018-01-13 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.62,12.45,43.39,46.74,1034,,,24,2018,1,13,23
1515888000,2018-01-14 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,40.96,13.44,37.74,41.59,1034,,,29,2018,1,14,0
1515891600,2018-01-14 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,39.51,14.9,39.18,40.23,1034,,,33,2018,1,14,1
1515895200,2018-01-14 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,36,18.9,35.58,39.79,1034,,,46,2018,1,14,2
1515898800,2018-01-14 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.22,17.51,36.91,37.99,1034,,,41,2018,1,14,3
1515902400,2018-01-14 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,37.08,18.86,35.83,37.74,1034,,,44,2018,1,14,4
1515906000,2018-01-14 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,36.99,18.77,34.39,37.38,1034,,,44,2018,1,14,5
1515909600,2018-01-14 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.73,19.11,35.47,36.27,1034,,,47,2018,1,14,6
1515913200,2018-01-14 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,35.22,19.56,34.14,35.58,1034,,,49,2018,1,14,7
